OBJECT ID,AtcoCode,Common Name,Latitude,Longitude,Easting,Northing
7554,700000007719,35-37 Old Road,54.24239437,-5.86160758,339451,334778
7555,700000007720,Flush Road,54.23889043,-5.86199236,339429,334379
7556,700000007721,Twelve Arches,54.2371781,-5.86034117,339554,334144
7557,700000007722,Mourneview Caravan Park,54.23184507,-5.86973934,338999,333573
7558,700000007723,Murlough Caravan Park,54.22957918,-5.87472175,338642,333270
7559,700000007724,Corrigs Avenue,54.22479585,-5.88220578,338170,332723
7560,700000007725,Golf Links,54.22262149,-5.88476759,338019,332492
7561,700000007726,Newcastle Barbican,54.21938955,-5.88723484,337868,332115
7562,700000007728,Newcastle Bus Station Lay-By,54.21490359,-5.88840022,337799,331610
7563,700000007729,105-113 Central Promenade,54.20571958,-5.89291351,337535,330585
7564,700000007731,Edgewater,54.19980196,-5.8893948,337821,329896
7565,700000007732,Coastguard Station,54.195665,-5.8841121,338147,329493
7566,700000007733,Maggies Leap,54.18316067,-5.87576282,338736,328102
7567,700000007734,Bloody Bridge,54.17381777,-5.87412243,338891,327125
7568,700000007735,Dunmore Hill,54.15505629,-5.8815472,338455,324970
7569,700000007736,Owen Roe Terrace,54.15128994,-5.88305339,338360,324541
7570,700000007737,Glassdrumman Road,54.14738985,-5.88488203,338265,324105
7571,700000007738,Dunmore Cottages,54.38797853,-6.10091013,323357,350490
7572,700000007739,St Mary's Church,54.1301374,-5.89648999,337571,322190
7573,700000007740,220-222 Glassdrumman Road,54.1264411,-5.89731719,337507,321787
7574,700000007741,Quarter Road,54.12178899,-5.89750696,337483,321110
7575,700000007742,McCrackens Road,54.11848249,-5.8984012,337466,320860
7576,700000007743,Mullartown House,54.11551677,-5.89991531,337393,320569
7577,700000007744,Mill Road,54.11168476,-5.89969842,337404,320113
7578,700000007745,Main Street,54.10783971,-5.90085233,337356,319679
7579,700000007746,Kilhorne Church,54.10339294,-5.90650407,336986,319165
7580,700000007747,Grove Road,54.10052804,-5.91090834,336697,318823
7581,700000007748,Stewarts Road,54.09548179,-5.91865029,336227,318277
7582,700000007749,Valley Road,54.08910221,-5.92927074,335553,317545
7583,700000007750,Blackrock,54.08412824,-5.94033083,334870,316986
7584,700000007751,Binnian View Park,54.08164231,-5.94791391,334348,316665
7585,700000007752,St Joseph's Church,54.0803947,-5.95200061,334067,316510
7586,700000007753,Pats Road,54.07605135,-5.96171038,333463,316017
7587,700000007754,Council Road,54.07333348,-5.97876754,332486,315756
7588,700000007755,Leestone Road,54.07251455,-5.98102918,332210,315587
7589,700000007756,St Columbans School,54.39163012,-6.10683928,322961,350886
7590,700000007757,Carginagh Road,54.06933304,-5.98956684,331711,315244
7591,700000007758,52-60 Newcastle Street,54.06429394,-6.00229331,330864,314649
7592,700000007759,Kilkeel Bus Depot,54.06112991,-6.01003893,330347,314266
7593,700000007760,Kilkeel High School,54.05824915,-6.00171745,330893,313972
7594,700000007761,St Colman's Primary School,54.05970883,-6.01211823,330208,314086
7595,700000007762,Newcastle Street,54.06398675,-6.00314877,330836,314637
7596,700000007763,Carginagh Road,54.06953888,-5.98926494,331708,315258
7597,700000007764,St Columban's Primary School,54.07172745,-5.98296725,332049,315489
7598,700000007765,Leestone Road,54.07280029,-5.98054006,332296,315654
7599,700000007766,Council Road,54.07380951,-5.97750605,332442,315737
7600,700000007767,Pats Road,54.07632586,-5.96130192,333489,316048
7601,700000007768,Ballykeel Road,54.07806462,-5.95755201,333704,316226
7602,700000007769,St Joseph's Church,54.08078141,-5.95119204,334103,316544
7603,700000007770,School Road,54.08186729,-5.94748815,334224,316612
7604,700000007771,Blackrock,54.08455175,-5.93968996,334807,316937
7605,700000007772,Valley Road,54.08885237,-5.93003738,335518,317517
7606,700000007773,Stewarts Road,54.09553336,-5.91876173,336215,318273
7607,700000007774,Grove Road,54.10066462,-5.91083081,336712,318853
7608,700000007775,Church Gates,54.3906694,-6.10231027,323258,350787
7609,700000007776,The Big Church,54.39078863,-6.10991146,322764,350787
7610,700000007777,Mullartown Heights,54.39167761,-6.10987059,322764,350886
7611,700000007778,Mill Road,54.1120302,-5.89984942,337393,320119
7612,700000007779,Mullartown House,54.1163501,-5.89945579,337396,320596
7613,700000007781,220-222 Glassdrumman Road,54.12703906,-5.89757944,337500,321776
7614,700000007782,Glassdrummond Chapel,54.39052565,-6.09318584,323851,350787
7615,700000007783,Dunmore Cottages,54.14441012,-5.88727285,338110,323754
7616,700000007784,Glassdrumman Road,54.14820055,-5.88453341,338253,324119
7617,700000007785,Pat Joes,54.39143866,-6.09466795,323752,350886
7618,700000007786,Dunmore Hill,54.15512948,-5.8816271,338437,324948
7619,700000007787,117-121 Ballagh Road,54.16666613,-5.87531095,338813,326248
7620,700000007788,101-103 Ballagh Road,54.16951303,-5.87487348,338835,326570
7621,700000007789,Bloody Bridge,54.17343652,-5.87442863,338846,327021
7622,700000007790,Maggies Leap,54.18330683,-5.87592098,338718,328118
7623,700000007792,Blue Quarry,54.18937353,-5.87800411,338586,328743
7624,700000007793,Drumaness Primary School,54.36188592,-5.8616927,339045,348020
7625,700000007794,Top Of The Hill,54.36014553,-5.86164847,338990,347838
7626,700000007795,Scrap Yard,54.35785773,-5.86490617,338786,347577
7627,700000007796,The Shoe Makers,54.35591144,-5.87071525,338415,347349
7628,700000007797,The Bungalows,54.35205592,-5.87477612,338164,346912
7629,700000007798,The Owls,54.34768971,-5.87995469,337842,346416
7630,700000007799,Cherryhill Road,54.34786696,-5.88442195,337551,346427
7631,700000007800,Kings,54.34030179,-5.88860934,337304,345577
7632,700000007801,Drumaroad Hill,54.33770963,-5.89099613,337221,345272
7633,700000007802,Smiths Corner,54.32988419,-5.89516346,336976,344393
7634,700000007803,Hill View,54.32774107,-5.89337348,337036,344170
7635,700000007804,51-52 Drumaroad Hill,54.32784577,-5.89626688,336911,344164
7636,700000007805,Drumhill Park,54.3252294,-5.89792247,336821,343889
7637,700000007806,Drumhill Court,54.32399532,-5.89909209,336740,343730
7638,700000007807,St Francis Primary School,54.32323573,-5.89873594,336782,343631
7639,700000007808,2-4 Chapel Lane,54.32125751,-5.89615748,336940,343431
7640,700000007810,Kings Corner,54.34021789,-5.89009547,337285,345536
7641,700000007811,Edendarriff Road,54.34256183,-5.89205705,337155,345791
7642,700000007812,Water Board House,54.34713073,-5.89560622,336897,346282
7643,700000007813,Edendarriff Road,54.3526509,-5.89537648,336863,346977
7644,700000007814,Mccurries Corner [Mcauleys Lough],54.3589869,-5.90108701,336502,347599
7645,700000007815,Dunmore Road,54.36637845,-5.89846282,336631,348453
7646,700000007816,Broomhill Road,54.37164259,-5.89666796,336701,348971
7647,700000007817,Spa Presbyterian Church,54.37490939,-5.89872371,336595,349397
7648,700000007818,Carlisles,54.3875909,-5.89006244,337107,350776
7649,700000007819,Rock Cottage,54.38903518,-5.88936056,337159,350985
7650,700000007820,Millbridge,54.39323537,-5.88613067,337352,351461
7651,700000007821,Millbridge,54.39321538,-5.88603389,337366,351457
7652,700000007822,Rock Cottage,54.38910044,-5.88921389,337179,351015
7653,700000007823,Carlisles,54.38757832,-5.88983098,337138,350833
7654,700000007824,Spa Presbyterian Church,54.37484365,-5.89836632,336623,349397
7655,700000007825,Broomhill Road,54.37165681,-5.89653815,336762,349154
7656,700000007826,Dunmore Road,54.36831881,-5.8982863,336653,348590
7657,700000007827,Mccurries Corner [Mcauleys Lough],54.35939187,-5.90178514,336526,347693
7658,700000007828,Edendarriff Road,54.35391375,-5.89530387,336887,347067
7659,700000007829,Water Board House,54.34782839,-5.8956919,336882,346389
7660,700000007830,Edendarriff Road,54.34262983,-5.89186321,337141,345864
7661,700000007831,Kings Corner,54.34068959,-5.89033254,337261,345554
7662,700000007832,Council Road,54.07329925,-5.97806843,332338,315695
7663,700000007833,Council Road Carginagh Road Junction,54.08009518,-5.98515043,331853,316438
7664,700000007834,Ivy House,54.08464421,-5.98311113,331972,316948
7665,700000007835,Brackenagh West Road,54.08724594,-5.98177735,332051,317240
7666,700000007836,Annetts,54.09076457,-5.98099506,332091,317633
7667,700000007837,Church Road,54.09770815,-5.98134583,332046,318405
7668,700000007838,Drumcar,54.10080574,-5.98225045,331977,318748
7669,700000007839,Mcconnells,54.11259679,-5.99195613,331305,320042
7670,700000007840,Cottages,54.11465742,-5.99427327,331147,320267
7671,700000007841,The Dip,54.11849481,-5.99019678,331401,320701
7672,700000007842,Brackenagh West Head Road Junction,54.12045914,-5.98169346,331951,320936
7673,700000007843,Brackenagh East Road,54.12269467,-5.97514627,332371,321197
7674,700000007844,Ballyveamore Road Head Road Junction,54.12544302,-5.95470922,333698,321541
7675,700000007845,Sabbeth Hill Road,54.1175045,-5.95413415,333762,320659
7676,700000007846,Crutchley,54.10792952,-5.94861058,334154,319604
7677,700000007847,Ballyvea Orange Hall,54.10344499,-5.9438621,334479,319114
7678,700000007848,Valley Road End,54.10000155,-5.94377252,334496,318731
7679,700000007849,School Road,54.09787825,-5.94520779,334409,318492
7680,700000007850,Baiiyveamore Ballyveabeg Road Junctio,54.09809341,-5.9567869,333651,318494
7681,700000007851,Ballykeel Road End,54.09169436,-5.95464011,333812,317786
7682,700000007852,Ballyveabeg School Road Junction,54.0897086,-5.94779758,334266,317578
7683,700000007853,Coastguard Station,54.19558793,-5.88413528,338137,329477
7684,700000007854,Edgewater,54.19925922,-5.88895003,337833,329849
7685,700000007855,King Street,54.20147155,-5.89148897,337643,330101
7686,700000007857,105-113 Central Promenade,54.20597138,-5.89308253,337527,330577
7687,700000007858,Shimna Road,54.20904716,-5.89417166,337442,330947
7688,700000007859,Shimna Parade,54.21185502,-5.89287897,337517,331262
7689,700000007860,St Colman's Primary School,54.05956203,-6.01194678,330227,314088
7690,700000007861,Grahamville,54.05829774,-6.01248512,330194,313996
7691,700000007862,Kitty's Road,54.05600416,-6.01423231,330100,313705
7692,700000007863,Casement Park Bus Stop,54.05342728,-6.01025241,330294,313424
7693,700000007864,Derryoge Road,54.05137173,-6.0219881,329611,313177
7694,700000007865,Dunnaval Road,54.04650375,-6.02857217,329116,312620
7695,700000007866,An Riocht Clg,54.04973766,-6.03471049,328767,312953
7696,700000007867,Ballyardle Crossroads,54.05204142,-6.04208676,328299,313194
7697,700000007868,An Riocht Clg,54.04987196,-6.03475508,328784,312961
7698,700000007869,Dunnaval Road,54.04668197,-6.02937788,329122,312637
7699,700000007870,Slatemill Road,54.04489665,-6.03319847,328881,312417
7700,700000007871,Sandilands Caravan Park,54.03697346,-6.05042574,327777,311504
7701,700000007872,Forsythe Corner,54.04099105,-6.05251293,327626,311926
7702,700000007873,Grange Primary School,54.04013706,-6.05640782,327396,311850
7703,700000007874,Greencastle Post Office,54.04073026,-6.06762756,326576,311907
7704,700000007875,Fair Road,54.04002013,-6.077707,325918,311810
7705,700000007876,Greencastle Pier,54.04008095,-6.10417924,324184,311770
7706,700000007877,Fair Road,54.04001709,-6.0783997,325872,311808
7707,700000007878,Greencastle Post Office,54.04081871,-6.06818244,326539,311915
7708,700000007879,29-31 Benagh Road,54.04629531,-6.06953865,326475,312525
7709,700000007880,Benagh Road,54.05843618,-6.08604769,325432,313791
7710,700000007881,Picnic Area,54.06326405,-6.09551561,324682,314365
7711,700000007882,Ballymadurphy,54.07405588,-6.09375334,324765,315569
7712,700000007883,Corcreaghan Road,54.05902323,-6.08108666,325675,313904
7713,700000007884,Corcreaghan Road,54.05542499,-6.0590687,327147,313548
7714,700000007885,Glennys House,54.06454765,-6.06334419,326784,314565
7715,700000007886,Lurganreagh Road Junction,54.054525,-6.05543991,327332,313463
7716,700000007887,Grange Primary School,54.04020694,-6.05640555,327378,311858
7717,700000007888,Forsythe Corner,54.0405964,-6.05209047,327594,311920
7718,700000007889,Hillside,54.05868726,-6.04328565,328115,313949
7719,700000007890,St Louis Grammar School Grounds,54.06553329,-6.03190199,328902,314716
7720,700000007891,10-18 Hillside Drive,54.06471706,-6.01095014,330213,314679
7721,700000007892,1-5 Hillside Close,54.06417209,-6.01386359,330024,314613
7722,700000007893,Fortview  Avenue,54.06555262,-6.02461221,329391,314730
7723,700000007894,Abbey Park,54.06472729,-6.02369216,329444,314628
7724,700000007895,Munroe Villas,54.06246501,-6.02206864,329603,314289
7725,700000007896,Derryoge Road,54.05169189,-6.02183432,329597,313184
7726,700000007897,Kitty's Road,54.05645205,-6.01384811,330064,313676
7727,700000007898,Grahamville,54.0582833,-6.01261012,330188,313921
7728,700000007899,Convent Road,54.23421883,-6.05802214,326676,333442
7729,700000007900,Cabra Road,54.23237555,-6.0766918,325474,333211
7730,700000007901,Ballykeel Road,54.23215056,-6.0923652,324448,333152
7731,700000007902,Mc Combs Bridge,54.23150071,-6.1103094,323277,333045
7732,700000007903,Moneygore Road,54.23243813,-6.13291846,321801,333113
7733,700000007904,Cromies Hill,54.23380468,-6.14755302,320840,333239
7734,700000007905,Cromies Hill,54.2339907,-6.14852834,320776,333268
7735,700000007906,Moneygore Road,54.23260558,-6.13386685,321723,333141
7736,700000007907,Mc Combs Bridge,54.23162039,-6.11064882,323256,333070
7737,700000007908,The Pillars,54.23116167,-6.10043485,323920,333027
7738,700000007909,Ballykeel Road,54.23212257,-6.09311204,324394,333156
7739,700000007910,Cabra Road,54.23245966,-6.07728479,325423,333221
7740,700000007911,Castlewellan Road,54.23318036,-6.07001306,325885,333304
7741,700000007912,Convent Road,54.23422189,-6.05867693,326630,333451
7742,700000007913,Ringsend Mission Hall,54.32680968,-6.06361441,326026,343745
7743,700000007914,Slievenaboley Road,54.33826914,-6.05803691,326349,345035
7744,700000007915,Finnis Road,54.34552795,-6.04587194,327128,345843
7745,700000007916,Finnis Road,54.34554268,-6.04605334,327114,345851
7746,700000007917,Slievenaboley Road,54.33827562,-6.05793466,326405,345082
7747,700000007918,Ringsend Mission Hall,54.32711549,-6.06352899,326030,343795
7748,700000007919,Aughnaskeagh Road,54.34822503,-6.04193662,327368,346135
7749,700000007920,Ardtanagh Road,54.35370302,-6.04160778,327373,346777
7750,700000007921,Ardtanagh Road,54.35380541,-6.04046859,327388,346794
7751,700000007922,Carrigagh Road,54.35998329,-6.02745584,328278,347493
7752,700000007923,Carrigagh Road,54.36007353,-6.02725655,328285,347488
7753,700000007924,St Michael's Chapel,54.36236712,-6.02407652,328488,347753
7754,700000007925,St Michael's Chapel,54.36226097,-6.02401991,328502,347763
7755,700000007926,Levallyreagh Road,54.36844857,-6.0211047,328660,348448
7756,700000007927,St Patricks Primary School,54.40337883,-5.89577471,336703,352573
7757,700000007928,The Eagles,54.44494812,-5.90250221,336054,357195
7758,700000007929,Four House Corner,54.44148391,-5.91418093,335308,356787
7759,700000007930,Hillside Road Corner,54.43710355,-5.92699848,334491,356275
7760,700000007931,Magheraknock School,54.43434579,-5.93230179,334156,355958
7761,700000007932,Magheraknock Mission Hall,54.42989328,-5.92837983,334425,355470
7762,700000007933,The Xrds,54.42578753,-5.93526028,333992,355000
7763,700000007934,Laurel Road,54.42112556,-5.94380067,333453,354465
7764,700000007935,Laurel Road,54.42090372,-5.94396588,333443,354440
7765,700000007936,The Xrds,54.42545263,-5.936171,333934,354961
7766,700000007937,Magheraknock Mission Hall,54.42962287,-5.92885587,334395,355439
7767,700000007938,Mageraknock Primary Sch,54.43420688,-5.93258625,334138,355942
7768,700000007939,Hillside Road Corner,54.43703384,-5.92712533,334483,356267
7769,700000007940,Four House Corner,54.44128225,-5.9149929,335256,356763
7770,700000007941,The Eagles,54.44487897,-5.90265993,336044,357187
7771,700000007942,Lisburn Street,54.4030677,-5.89811978,336554,352520
7772,700000007943,Langley Road,54.40496261,-5.90076357,336379,352726
7773,700000007944,Riverview Heights,54.40650953,-5.90378249,336177,352893
7774,700000007945,Kinedale Park,54.40784202,-5.90691167,335887,353098
7775,700000007946,The Lane,54.41106989,-5.91461066,335467,353378
7776,700000007947,Ballycreen Road,54.41503135,-5.92659598,334687,353791
7777,700000007948,Lisburn Road,54.41910167,-5.93883834,333925,354204
7778,700000007949,Lisburn Road,54.420597,-5.94448511,333504,354383
7779,700000007950,Lougherne Road,54.42661934,-5.96104727,332379,355033
7780,700000007951,Ballymurphy Road,54.43097359,-5.97378707,331568,355481
7781,700000007952,276-284 Ballynahinch Road,54.4352788,-5.99397978,330199,355934
7782,700000007953,Magowan Park,54.43630724,-5.99769257,330027,356016
7783,700000007954,West Wind Terrace,54.43699386,-5.999879,329887,356084
7784,700000007955,West Wind Terrace,54.43725983,-6.00046726,329868,356120
7785,700000007956,Magowan Park,54.43621696,-5.99713504,330005,356052
7786,700000007957,Kernaghan Park,54.43557784,-5.99522706,330150,355986
7787,700000007958,Ballymurphy Road,54.43112562,-5.97405583,331532,355522
7788,700000007959,Lougherne Road,54.42678135,-5.96124875,332375,355064
7789,700000007960,Lisburn Road,54.42082137,-5.94495652,333428,354420
7790,700000007961,Lisburn Road,54.41919586,-5.93883525,333861,354257
7791,700000007962,Ballycreen Road,54.41515901,-5.92663032,334577,353885
7792,700000007963,The Lane,54.41242554,-5.91885531,335253,353513
7793,700000007964,Kinedale Park,54.40788446,-5.90675843,335822,353164
7794,700000007965,Riverview Heights,54.40687163,-5.90443265,336117,352956
7795,700000007966,Langley Road,54.40559792,-5.90167807,336317,352804
7796,700000007967,Saintfield Road,54.4234341,-5.88476445,337343,354822
7797,700000007968,Tullywest Road,54.43208589,-5.87407261,337941,355819
7798,700000007969,New Line,54.44465614,-5.85516517,339125,357255
7799,700000007970,Kilpatricks Bungalow,54.454958,-5.84173285,339961,358428
7800,700000007971,Kilpaticks Bungalow,54.45523676,-5.84124006,339992,358460
7801,700000007972,New Line,54.44560722,-5.85457577,339160,357362
7802,700000007973,Tullywest Road,54.43279283,-5.87390297,337949,355898
7803,700000007974,Saintfield Road,54.42331907,-5.88482448,337397,354849
7804,700000007975,Riverside Road,54.40128023,-5.90950794,335811,352308
7805,700000007976,Burren Road,54.40168177,-5.92341318,334903,352329
7806,700000007977,Bawn Hill Road,54.39752587,-5.95820495,332697,351813
7807,700000007978,Stewarts Crossroads,54.39388678,-5.98337538,331043,351346
7808,700000007979,50-54 Ballynahinch Road,54.38850561,-6.00539148,329623,350707
7809,700000007980,Ballynahinch Road,54.38601942,-6.01471865,329019,350404
7810,700000007981,Ballynahinch Road,54.38610288,-6.01472506,329007,350414
7811,700000007982,50-54 Ballynahinch Road,54.3885207,-6.00565518,329589,350694
7812,700000007983,Stewarts Crossroads,54.39393903,-5.98330983,331014,351357
7813,700000007984,Bawn Hill Road,54.39765026,-5.95831274,332621,351800
7814,700000007985,Burren Road,54.4015274,-5.92308201,334761,352308
7815,700000007986,Riverside Road,54.40135809,-5.90950724,335778,352317
7816,700000007987,Dunmore Road,54.35234175,-5.90348193,336297,346887
7817,700000007988,Mountain Terrace,54.34700184,-5.91275646,335711,346275
7818,700000007989,Dunmore Road,54.34165296,-5.91962199,335283,345667
7819,700000007990,Guiness Primary School,54.34021025,-5.92171451,335220,345484
7820,700000007991,Stone Wall,54.3358982,-5.9307668,334577,345005
7821,700000007992,The Lane,54.33394842,-5.93482133,334320,344781
7822,700000007993,Guiness Road,54.33166492,-5.9394902,334087,344506
7823,700000007994,Guiness Road,54.3317076,-5.93866937,334077,344524
7824,700000007995,Drumkeeragh Road,54.34767127,-5.92804174,334716,346321
7825,700000007996,46-51 Drumkeeragh Road,54.35737971,-5.93241517,334400,347393
7826,700000007997,Drumkerragh Road,54.36402925,-5.94132972,333799,348116
7827,700000007998,Drumboy Road,54.36866843,-5.94620724,333467,348623
7828,700000007999,McCormicks Corner,54.37158342,-5.95204577,333078,348936
7829,700000008000,Polands Corner,54.37246932,-5.95472417,332901,349029
7830,700000008001,Crossgar Road,54.37428797,-5.96282761,332369,349217
7831,700000008002,Park Road Crossroads,54.37799921,-5.98046981,331211,349597
7832,700000008003,Dundrum Road,54.37715589,-6.01249864,329133,349444
7833,700000008004,Dundrum Road,54.37736803,-6.01379605,329099,349454
7834,700000008005,Park Road Crossroads,54.37846076,-5.98153362,331200,349631
7835,700000008006,Crossgar Road,54.374512,-5.96455428,332291,349241
7836,700000008007,Polands Corner,54.37289433,-5.95613957,332871,349063
7837,700000008008,McCormicks Corner,54.37213677,-5.95385336,333022,348983
7838,700000008009,Drumboy Road,54.36886584,-5.94714989,333466,348643
7839,700000008010,Drumkerragh Road,54.364701,-5.9424675,333786,348177
7840,700000008011,46-51 Drumkeeragh Road,54.35841762,-5.93386134,334388,347451
7841,700000008012,Drumkeeragh Road,54.34827236,-5.92913825,334706,346374
7842,700000008013,Guiness Primary School,54.34016864,-5.92188759,335204,345486
7843,700000008014,Dunmore Road,54.34160503,-5.92093722,335252,345619
7844,700000008015,Mountain Terrace,54.3469594,-5.9144698,335664,346256
7845,700000008016,Dunmore Road,54.35207522,-5.90479656,336276,346844
7846,700000008017,Mount View Road,54.36423664,-5.93453292,334240,348152
7847,700000008018,Magherahamlet Xrds,54.35781629,-5.9149605,335533,347475
7848,700000008019,3-11 Aghamore Walk,54.36490425,-6.65041177,287770,347085
7849,700000008020,Longstone Estate,54.36533371,-6.64998979,287926,347136
7850,700000008021,St Lukes,54.36286059,-6.65493161,287475,346854
7851,700000008022,Harps Gaa Club,54.35803462,-6.65861073,287244,346328
7852,700000008023,City of Armagh High School,54.35716297,-6.65331866,287601,346222
7853,700000008024,Alexander Estate,54.35784408,-6.65155813,287714,346300
7854,700000008025,ACFE Lisanally Road,54.35610976,-6.65072281,287772,346108
7855,700000008026,Southern Regional College Armagh,54.3518151,-6.65392429,287573,345626
7856,700000008027,Southern Regional College Armagh,54.35291799,-6.65453421,287531,345748
7857,700000008028,Ulsterbus Garage,54.35642867,-6.65825286,287277,346131
7858,700000008029,St Patrick's Gillis PS,54.35769872,-6.65856292,287264,346320
7859,700000008030,St Luke's Hospital,54.36306626,-6.65449578,287489,346827
7860,700000008031,Nugent & Gibney,54.36503844,-6.65203443,287662,347103
7861,700000008032,Reillys Rocks,54.37198915,-6.64164833,288330,347886
7862,700000008033,Grange Cottages,54.3789261,-6.63599767,288709,348618
7863,700000008034,Scott's Corner,54.39001424,-6.63377309,288799,349889
7864,700000008035,Ballynick Road,54.39427419,-6.62390421,289424,350372
7865,700000008036,Greggs Mill,54.40211747,-6.6196414,289682,351272
7866,700000008037,Robinsons Corner,54.40426879,-6.61689388,289866,351511
7867,700000008038,McDowells Hill,54.40691428,-6.61452866,290043,351815
7868,700000008039,15-23 Ballygasey Road,54.40824299,-6.6065257,290498,351941
7869,700000008040,15-23 Ballygasey Road,54.40819309,-6.60723026,290458,351943
7870,700000008041,McDowells Hill,54.40744372,-6.61499279,289975,351863
7871,700000008042,Robinsons Corner,54.40419183,-6.61677024,289885,351502
7872,700000008043,Greggs Mill,54.40205131,-6.61955367,289700,351262
7873,700000008044,Ballynick Road,54.39399281,-6.6238311,289425,350336
7874,700000008045,Scott's Corner,54.38953054,-6.63363893,288818,349850
7875,700000008046,Grange Cottages,54.37862151,-6.63608669,288675,348632
7876,700000008047,Mill Row,54.37241216,-6.64102004,288365,347937
7877,700000008051,Orchard Leisure Centre,54.34434379,-6.64011855,288429,344824
7878,700000008052,Killuney Drive,54.3473575,-6.63938337,288528,345148
7879,700000008053,Sandown Nursing Home,54.34724938,-6.6361728,288737,345140
7880,700000008054,Orangefield,54.34537217,-6.63331747,288869,344947
7881,700000008055,Jubilee Park,54.33955196,-6.62955843,289126,344304
7882,700000008056,Ardmore,54.33864434,-6.62875824,289180,344204
7883,700000008057,Ardmore Crescent,54.33740059,-6.62684675,289307,344068
7884,700000008058,Ardmore  Avenue,54.33610828,-6.62856584,289198,343922
7885,700000008059,Ardmore  Avenue,54.337707,-6.631365,289070,344083
7886,700000008061,Cavanacaw Park,54.33554628,-6.63870931,288607,343868
7887,700000008062,Woodford Drive,54.33313043,-6.63911308,288577,343605
7888,700000008063,Woodford Park,54.33358052,-6.6359882,288720,343631
7889,700000008064,Woodford,54.33202724,-6.63451689,288853,343435
7890,700000008065,Woodford Crescent,54.33098783,-6.63813713,288661,343319
7891,700000008066,Cavanacaw Park,54.33540086,-6.63871758,288597,343818
7892,700000008067,Ashley Park,54.33740056,-6.63935665,288539,344051
7893,700000008068,Armagh Baptist Church,54.33558603,-6.63602095,288772,343842
7894,700000008069,Killeen,54.32742164,-6.61538702,290218,342889
7895,700000008070,Collone,54.31775479,-6.59374738,291456,341994
7896,700000008071,Hilltop,54.31444352,-6.57856689,292641,341519
7897,700000008072,Waughs Crossroads,54.3108758,-6.56591583,293410,341182
7898,700000008073,Ballinaderry Hill,54.31052526,-6.54935907,294411,341189
7899,700000008074,Mullabrack Junction,54.30448346,-6.52804332,295838,340545
7900,700000008075,Newry Street,54.29673322,-6.5209491,296356,339677
7901,700000008076,Main Street,54.29739874,-6.52139932,296313,339736
7902,700000008077,Newry Street,54.2965763,-6.52097528,296346,339651
7903,700000008078,Main Street,54.29737432,-6.52173384,296296,339725
7904,700000008079,Mullaghbrack Junction,54.30435669,-6.52802371,295924,340488
7905,700000008080,Ballinderry Hill,54.31044158,-6.54959634,294426,341155
7906,700000008081,Waughs Crossroads,54.3108872,-6.56314068,293541,341197
7907,700000008082,Hilltop,54.3137332,-6.577369565,292636,341485
7908,700000008083,Collone,54.3181573,-6.595320257,291458,341954
7909,700000008084,Killeen,54.3258513,-6.61298914,290204,342872
7910,700000008085,Edenaveys,54.33049248,-6.62111264,289670,343361
7911,700000008086,Golf Club,54.3453006,-6.64741713,288010,344909
7912,700000008087,Swiss Terrace,54.33981236,-6.6419237,288379,344305
7913,700000008088,Armagh City Hotel,54.34482474,-6.65226138,287696,344850
7914,700000008089,Ring Road,54.34564439,-6.66268053,287117,344872
7915,700000008090,Navan Court,54.34529827,-6.66591437,286816,344891
7916,700000008091,Mullacreevie Estate,54.34411838,-6.66906996,286547,344763
7917,700000008092,Ballyrath Road,54.34565499,-6.68441636,285583,344900
7918,700000008093,Navan Fort Road,54.34510302,-6.69145274,285095,344818
7919,700000008094,Baltarran Road,54.34179976,-6.70905565,284025,344443
7920,700000008095,Navan Fort Road,54.34176392,-6.71811664,283339,344430
7921,700000008096,Cormeen Road,54.34254568,-6.7302778,282579,344516
7922,700000008097,Tonnagh Road,54.34842523,-6.75024734,281307,345125
7923,700000008098,Tonnagh Road,54.35006853,-6.76105503,280553,345320
7924,700000008099,Elm Park Road,54.34923966,-6.76826464,280068,345183
7925,700000008100,Killylea Primary School,54.34816654,-6.77456177,279738,345084
7926,700000008101,Main Street,54.34640522,-6.77601679,279598,344891
7927,700000008102,Taylor Cottages,54.34789766,-6.79631969,278336,345030
7928,700000008103,Manooney Road,54.34868622,-6.80143351,277890,345141
7929,700000008104,Ballymacully Road,54.34718735,-6.81714355,276986,344929
7930,700000008105,Tynan Road (Brick House),54.34400965,-6.82702173,276339,344564
7931,700000008106,Abbey Park,54.33109573,-6.82321808,276594,343127
7932,700000008107,Main Street,54.35155538,-6.83754176,275643,345332
7933,700000008108,Main Street,54.35095562,-6.8370878,275662,345323
7934,700000008109,Brick House,54.34390887,-6.82686917,276343,344545
7935,700000008110,Clontycarty Lane,54.34579886,-6.82176374,276661,344760
7936,700000008111,Ballymacully Road,54.34715925,-6.81670201,276983,344906
7937,700000008112,Foyarr,54.3486391,-6.80159561,277980,345093
7938,700000008113,Killylea Road,54.347824,-6.79635204,278334,345011
7939,700000008114,Knappagh Road,54.34738732,-6.79200335,278613,344963
7940,700000008115,St Mark's Church,54.34662711,-6.77551731,279687,344897
7941,700000008116,Elm Park Road,54.34920755,-6.76780926,280146,345190
7942,700000008117,Tonnagh Road,54.34997894,-6.76100255,280603,345288
7943,700000008118,Bracknagh Road,54.34766048,-6.74764186,281496,345042
7944,700000008119,Cormeen Road,54.34246962,-6.73040808,282605,344494
